"player_name","country","metric","value"
"Leonardo Ghiraldini","Italy","metres_made","49.0"
"Alessandro Zanni","Italy","metres_made","40.0"
"Andrea Manici","Italy","metres_made","40.0"
"Enrico Bacchin","Italy","metres_made","29.0"
"Quintin Geldenhuys","Italy","metres_made","27.0"
"Carlo Canna","Italy","metres_made","21.0"
"Simone Favaro","Italy","metres_made","17.0"
"Francesco Minto","Italy","metres_made","14.0"
"Michele Rizzo","Italy","metres_made","13.0"
"Lorenzo Cittadini","Italy","metres_made","13.0"
"Matias Aguero","Italy","metres_made","10.0"
"Gonzalo Garcia","Italy","metres_made","10.0"
"Tommaso Benvenuti","Italy","metres_made","8.0"
"Davide Giazzon","Italy","metres_made","7.0"
"Andrea Masi","Italy","metres_made","5.0"
"Martin Castrogiovanni","Italy","metres_made","4.0"
"Guglielmo Palazzani","Italy","metres_made","4.0"
"Mauro Bergamasco","Italy","metres_made","3.0"
"Dario Chistolini","Italy","metres_made","2.0"
"Leonardo Ghiraldini","Italy","lineouts_won","20.0"
"Andrea Manici","Italy","lineouts_won","14.0"
"Davide Giazzon","Italy","lineouts_won","14.0"
"Josh Furno","Italy","lineouts_won","1.0"
"Leonardo Sarto","Italy","lineouts_won","1.0"
"Luke McLean","Italy","carries","32.0"
"Edoardo Gori","Italy","carries","27.0"
"Leonardo Sarto","Italy","carries","27.0"
"Josh Furno","Italy","carries","23.0"
"Quintin Geldenhuys","Italy","carries","21.0"
"Simone Favaro","Italy","carries","21.0"
"Michele Campagnaro","Italy","carries","21.0"
"Tommaso Allan","Italy","carries","18.0"
"Francesco Minto","Italy","carries","18.0"
"Samuela Vunisa","Italy","carries","18.0"
"Giovanbattista Venditti","Italy","carries","17.0"
"Alessandro Zanni","Italy","carries","14.0"
"Andrea Manici","Italy","carries","14.0"
"Leonardo Ghiraldini","Italy","carries","13.0"
"Sergio Parisse","Italy","carries","12.0"
"Matias Aguero","Italy","carries","12.0"
"Lorenzo Cittadini","Italy","carries","12.0"
"Enrico Bacchin","Italy","carries","10.0"
"Davide Giazzon","Italy","carries","9.0"
"Tommaso Benvenuti","Italy","carries","9.0"
"Martin Castrogiovanni","Italy","carries","7.0"
"Gonzalo Garcia","Italy","carries","5.0"
"Michele Rizzo","Italy","carries","4.0"
"Guglielmo Palazzani","Italy","carries","4.0"
"Carlo Canna","Italy","carries","4.0"
"Alberto De Marchi","Italy","carries","2.0"
"Mauro Bergamasco","Italy","carries","2.0"
"Andrea Masi","Italy","carries","1.0"
"Dario Chistolini","Italy","carries","1.0"
"Giovanbattista Venditti","Italy","carries_over_gain_line","12.0"
"Edoardo Gori","Italy","carries_over_gain_line","11.0"
"Josh Furno","Italy","carries_over_gain_line","11.0"
"Alessandro Zanni","Italy","carries_over_gain_line","10.0"
"Leonardo Sarto","Italy","carries_over_gain_line","10.0"
"Michele Campagnaro","Italy","carries_over_gain_line","9.0"
"Luke McLean","Italy","carries_over_gain_line","8.0"
"Tommaso Allan","Italy","carries_over_gain_line","8.0"
"Matias Aguero","Italy","carries_over_gain_line","7.0"
"Leonardo Ghiraldini","Italy","carries_over_gain_line","7.0"
"Andrea Manici","Italy","carries_over_gain_line","7.0"
"Samuela Vunisa","Italy","carries_over_gain_line","7.0"
"Quintin Geldenhuys","Italy","carries_over_gain_line","5.0"
"Francesco Minto","Italy","carries_over_gain_line","4.0"
"Enrico Bacchin","Italy","carries_over_gain_line","4.0"
"Lorenzo Cittadini","Italy","carries_over_gain_line","4.0"
"Simone Favaro","Italy","carries_over_gain_line","4.0"
"Davide Giazzon","Italy","carries_over_gain_line","3.0"
"Sergio Parisse","Italy","carries_over_gain_line","3.0"
"Martin Castrogiovanni","Italy","carries_over_gain_line","3.0"
"Gonzalo Garcia","Italy","carries_over_gain_line","2.0"
"Andrea Masi","Italy","carries_over_gain_line","1.0"
"Michele Rizzo","Italy","carries_over_gain_line","1.0"
"Tommaso Benvenuti","Italy","carries_over_gain_line","1.0"
"Carlo Canna","Italy","carries_over_gain_line","1.0"
"Amanaki Mafi","Japan","matches","4"
"Atsushi Hiwasa","Japan","matches","4"
"Ayumu Goromaru","Japan","matches","4"
"Fumiaki Tanaka","Japan","matches","4"
"Harumichi Tatekawa","Japan","matches","4"
"Hendrik Tui","Japan","matches","4"
"Hiroshi Yamashita","Japan","matches","4"
"Karne Hesketh","Japan","matches","4"
"Keita Inagaki","Japan","matches","4"
"Kensuke Hatakeyama","Japan","matches","4"
"Kotaro Matsushima","Japan","matches","4"
"Luke Thompson","Japan","matches","4"
"Michael Broadhurst","Japan","matches","4"
"Michael Leitch","Japan","matches","4"
"Shota Horie","Japan","matches","4"
"Takeshi Kizu","Japan","matches","4"
"Justin Ives","Japan","matches","3"
"Kosei Ono","Japan","matches","3"
"Male Sau","Japan","matches","3"
"Masataka Mikami","Japan","matches","3"
"Shinya Makabe","Japan","matches","3"
"Akihito Yamada","Japan","matches","2"
"Hitoshi Ono","Japan","matches","2"
"Ryu Koliniasi Holani","Japan","matches","2"
"Yu Tamura","Japan","matches","2"
"Craig Wing","Japan","matches","1"
"Kenki Fukuoka","Japan","matches","1"
"Shoji Ito","Japan","matches","1"
"Yoshikazu Fujita","Japan","matches","1"
"Michael Leitch","Japan","carries","60.0"
"Luke Thompson","Japan","carries","43.0"
"Ayumu Goromaru","Japan","carries","36.0"
"Amanaki Mafi","Japan","carries","36.0"
"Harumichi Tatekawa","Japan","carries","34.0"
"Michael Broadhurst","Japan","carries","34.0"
"Kosei Ono","Japan","carries","28.0"
"Kotaro Matsushima","Japan","carries","26.0"
"Justin Ives","Japan","carries","23.0"
"Shota Horie","Japan","carries","23.0"
"Hendrik Tui","Japan","carries","19.0"
"Kensuke Hatakeyama","Japan","carries","17.0"
"Shinya Makabe","Japan","carries","15.0"
"Male Sau","Japan","carries","15.0"
"Keita Inagaki","Japan","carries","14.0"
"Ryu Koliniasi Holani","Japan","carries","14.0"
"Yu Tamura","Japan","carries","12.0"
"Craig Wing","Japan","carries","12.0"
"Fumiaki Tanaka","Japan","carries","11.0"
"Yoshikazu Fujita","Japan","carries","10.0"
"Akihito Yamada","Japan","carries","8.0"
"Karne Hesketh","Japan","carries","6.0"
"Masataka Mikami","Japan","carries","6.0"
"Takeshi Kizu","Japan","carries","6.0"
"Hiroshi Yamashita","Japan","carries","5.0"
"Hitoshi Ono","Japan","carries","5.0"
"Kenki Fukuoka","Japan","carries","2.0"
"Atsushi Hiwasa","Japan","carries","1.0"
"Amanaki Mafi","Japan","metres_made","189.0"
"Ayumu Goromaru","Japan","metres_made","182.0"
"Kotaro Matsushima","Japan","metres_made","127.0"
"Michael Leitch","Japan","metres_made","120.0"
"Harumichi Tatekawa","Japan","metres_made","102.0"
"Kosei Ono","Japan","metres_made","87.0"
"Shota Horie","Japan","metres_made","61.0"
"Male Sau","Japan","metres_made","61.0"
"Luke Thompson","Japan","metres_made","60.0"
"Akihito Yamada","Japan","metres_made","60.0"
"Karne Hesketh","Japan","metres_made","49.0"
"Michael Broadhurst","Japan","metres_made","41.0"
"Kensuke Hatakeyama","Japan","metres_made","35.0"
"Hendrik Tui","Japan","metres_made","34.0"
"Yu Tamura","Japan","metres_made","30.0"
"Yoshikazu Fujita","Japan","metres_made","28.0"
"Ryu Koliniasi Holani","Japan","metres_made","28.0"
"Craig Wing","Japan","metres_made","27.0"
"Justin Ives","Japan","metres_made","27.0"
"Masataka Mikami","Japan","metres_made","16.0"
"Keita Inagaki","Japan","metres_made","16.0"
"Fumiaki Tanaka","Japan","metres_made","15.0"
"Shinya Makabe","Japan","metres_made","12.0"
"Takeshi Kizu","Japan","metres_made","10.0"
"Kenki Fukuoka","Japan","metres_made","8.0"
"Hitoshi Ono","Japan","metres_made","8.0"
"Hiroshi Yamashita","Japan","metres_made","4.0"
"Kotaro Matsushima","Japan","clean_breaks","4.0"
"Amanaki Mafi","Japan","clean_breaks","3.0"
"Michael Leitch","Japan","clean_breaks","2.0"
"Kosei Ono","Japan","clean_breaks","2.0"
"Ayumu Goromaru","Japan","clean_breaks","2.0"
"Keita Inagaki","Japan","clean_breaks","1.0"
"Michael Broadhurst","Japan","clean_breaks","1.0"
"Akihito Yamada","Japan","clean_breaks","1.0"
"Karne Hesketh","Japan","clean_breaks","1.0"
"Yoshikazu Fujita","Japan","clean_breaks","1.0"
"Amanaki Mafi","Japan","tries","2"
"Akihito Yamada","Japan","tries","1"
"Ayumu Goromaru","Japan","tries","1"
"Karne Hesketh","Japan","tries","1"
"Kotaro Matsushima","Japan","tries","1"
"Michael Leitch","Japan","tries","1"
"Yoshikazu Fujita","Japan","tries","1"
"Atsushi Hiwasa","Japan","tries","0"
"Craig Wing","Japan","tries","0"
"Fumiaki Tanaka","Japan","tries","0"
"Harumichi Tatekawa","Japan","tries","0"
"Hendrik Tui","Japan","tries","0"
"Hiroshi Yamashita","Japan","tries","0"
"Hitoshi Ono","Japan","tries","0"
"Justin Ives","Japan","tries","0"
"Keita Inagaki","Japan","tries","0"
"Kenki Fukuoka","Japan","tries","0"
"Kensuke Hatakeyama","Japan","tries","0"
"Kosei Ono","Japan","tries","0"
"Luke Thompson","Japan","tries","0"
"Male Sau","Japan","tries","0"
"Masataka Mikami","Japan","tries","0"
"Michael Broadhurst","Japan","tries","0"
"Ryu Koliniasi Holani","Japan","tries","0"
"Shinya Makabe","Japan","tries","0"
"Shoji Ito","Japan","tries","0"
"Shota Horie","Japan","tries","0"
"Takeshi Kizu","Japan","tries","0"
"Yu Tamura","Japan","tries","0"
"Shota Horie","Japan","lineouts_won","37.0"
"Takeshi Kizu","Japan","lineouts_won","4.0"
"Kosei Ono","Japan","lineouts_won","1.0"
"Fumiaki Tanaka","Japan","offloads_made","6.0"
"Michael Leitch","Japan","offloads_made","3.0"
"Kensuke Hatakeyama","Japan","offloads_made","3.0"
"Amanaki Mafi","Japan","offloads_made","2.0"
"Ayumu Goromaru","Japan","offloads_made","2.0"
"Luke Thompson","Japan","offloads_made","2.0"
"Yoshikazu Fujita","Japan","offloads_made","1.0"
"Craig Wing","Japan","offloads_made","1.0"
"Michael Broadhurst","Japan","offloads_made","1.0"
"Kosei Ono","Japan","offloads_made","1.0"
"Harumichi Tatekawa","Japan","offloads_made","1.0"
"Michael Leitch","Japan","carries_over_gain_line","36.0"
"Harumichi Tatekawa","Japan","carries_over_gain_line","20.0"
"Amanaki Mafi","Japan","carries_over_gain_line","18.0"
"Luke Thompson","Japan","carries_over_gain_line","17.0"
"Kosei Ono","Japan","carries_over_gain_line","15.0"
"Michael Broadhurst","Japan","carries_over_gain_line","15.0"
"Shota Horie","Japan","carries_over_gain_line","14.0"
"Kotaro Matsushima","Japan","carries_over_gain_line","12.0"
"Ayumu Goromaru","Japan","carries_over_gain_line","12.0"
"Justin Ives","Japan","carries_over_gain_line","11.0"
"Kensuke Hatakeyama","Japan","carries_over_gain_line","10.0"
"Yu Tamura","Japan","carries_over_gain_line","9.0"
"Hendrik Tui","Japan","carries_over_gain_line","8.0"
"Male Sau","Japan","carries_over_gain_line","7.0"
"Craig Wing","Japan","carries_over_gain_line","6.0"
"Keita Inagaki","Japan","carries_over_gain_line","6.0"
"Ryu Koliniasi Holani","Japan","carries_over_gain_line","6.0"
"Shinya Makabe","Japan","carries_over_gain_line","6.0"
"Akihito Yamada","Japan","carries_over_gain_line","4.0"
"Masataka Mikami","Japan","carries_over_gain_line","4.0"
"Fumiaki Tanaka","Japan","carries_over_gain_line","3.0"
"Karne Hesketh","Japan","carries_over_gain_line","3.0"
"Yoshikazu Fujita","Japan","carries_over_gain_line","3.0"
"Hiroshi Yamashita","Japan","carries_over_gain_line","2.0"
"Hitoshi Ono","Japan","carries_over_gain_line","2.0"
"Takeshi Kizu","Japan","carries_over_gain_line","2.0"
"Luke Thompson","Japan","turnovers_won","5.0"
"Michael Broadhurst","Japan","turnovers_won","4.0"
"Amanaki Mafi","Japan","turnovers_won","3.0"
"Ayumu Goromaru","Japan","turnovers_won","2.0"
"Ryu Koliniasi Holani","Japan","turnovers_won","2.0"
"Michael Leitch","Japan","turnovers_won","1.0"
"Shota Horie","Japan","turnovers_won","1.0"
"Male Sau","Japan","turnovers_won","1.0"
"Harumichi Tatekawa","Japan","turnovers_won","1.0"
"Kosei Ono","Japan","turnovers_won","1.0"
"Mike Brown","England","carries","44.0"
"Anthony Watson","England","carries","39.0"
"Nick Easter","England","carries","35.0"
"Tom Youngs","England","carries","30.0"
"Chris Robshaw","England","carries","27.0"
"Tom Wood","England","carries","26.0"
"Geoff Parling","England","carries","23.0"
"George Ford","England","carries","22.0"
"Jonny May","England","carries","22.0"
"Mako Vunipola","England","carries","21.0"
"Owen Farrell","England","carries","21.0"
"Billy Vunipola","England","carries","18.0"
"Joe Launchbury","England","carries","18.0"
"Jack Nowell","England","carries","17.0"
"Jonathan Joseph","England","carries","17.0"
"Ben Youngs","England","carries","15.0"
"James Haskell","England","carries","15.0"
"Richard Wigglesworth","England","carries","14.0"
"Danny Care","England","carries","12.0"
"Ben Morgan","England","carries","12.0"
"Alex Goode","England","carries","12.0"
"Sam Burgess","England","carries","12.0"
"Brad Barritt","England","carries","11.0"
"Henry Slade","England","carries","10.0"
"Courtney Lawes","England","carries","8.0"
"Dan Cole","England","carries","8.0"
"George Kruis","England","carries","5.0"
"Joe Marler","England","carries","5.0"
"Rob Webber","England","carries","4.0"
"Kieran Brookes","England","carries","3.0"
"Jamie George","England","carries","2.0"
"Joe Launchbury","England","turnovers_won","4.0"
"Courtney Lawes","England","turnovers_won","3.0"
"Richard Wigglesworth","England","turnovers_won","2.0"
"Mike Brown","England","turnovers_won","2.0"
"Chris Robshaw","England","turnovers_won","2.0"
"Tom Wood","England","turnovers_won","1.0"
"Anthony Watson","England","turnovers_won","1.0"
"Ben Morgan","England","turnovers_won","1.0"
"James Haskell","England","turnovers_won","1.0"
"Geoff Parling","England","turnovers_won","1.0"
"Owen Farrell","England","turnovers_won","1.0"
"Alex Goode","England","turnovers_won","1.0"
"Jonny May","England","turnovers_won","1.0"
"Mako Vunipola","England","turnovers_won","1.0"
"Sam Burgess","England","turnovers_won","1.0"
"Henry Slade","England","turnovers_won","1.0"
"Mike Brown","England","offloads_made","5.0"
"Nick Easter","England","offloads_made","4.0"
"Chris Robshaw","England","offloads_made","3.0"
"Geoff Parling","England","offloads_made","3.0"
"Mako Vunipola","England","offloads_made","2.0"
"Jonny May","England","offloads_made","2.0"
"Anthony Watson","England","offloads_made","2.0"
"Sam Burgess","England","offloads_made","2.0"
"Ben Youngs","England","offloads_made","2.0"
"Danny Care","England","offloads_made","1.0"
"Billy Vunipola","England","offloads_made","1.0"
"Alex Goode","England","offloads_made","1.0"
"Jamie George","England","offloads_made","1.0"
"Kieran Brookes","England","offloads_made","1.0"
"Joe Launchbury","England","offloads_made","1.0"
"Jonathan Joseph","England","offloads_made","1.0"
"Richard Wigglesworth","England","offloads_made","1.0"
"James Haskell","England","offloads_made","1.0"
"Anthony Watson","England","tries","3"
"Jack Nowell","England","tries","3"
"Nick Easter","England","tries","3"
"Mike Brown","England","tries","2"
"Billy Vunipola","England","tries","1"
"Henry Slade","England","tries","1"
"Jonny May","England","tries","1"
"Alex Goode","England","tries","0"
"Ben Morgan","England","tries","0"
"Ben Youngs","England","tries","0"
"Brad Barritt","England","tries","0"
"Chris Robshaw","England","tries","0"
"Courtney Lawes","England","tries","0"
"Dan Cole","England","tries","0"
"Danny Care","England","tries","0"
"David Wilson","England","tries","0"
"Geoff Parling","England","tries","0"
"George Ford","England","tries","0"
"George Kruis","England","tries","0"
"James Haskell","England","tries","0"
"Jamie George","England","tries","0"
"Joe Launchbury","England","tries","0"
"Joe Marler","England","tries","0"
"Jonathan Joseph","England","tries","0"
"Kieran Brookes","England","tries","0"
"Mako Vunipola","England","tries","0"
"Owen Farrell","England","tries","0"
"Richard Wigglesworth","England","tries","0"
"Rob Webber","England","tries","0"
"Sam Burgess","England","tries","0"
"Tom Wood","England","tries","0"
"Tom Youngs","England","tries","0"
"Anthony Watson","England","matches","4"
"Chris Robshaw","England","matches","4"
"Dan Cole","England","matches","4"
"Geoff Parling","England","matches","4"
"George Ford","England","matches","4"
"Joe Launchbury","England","matches","4"
"Joe Marler","England","matches","4"
"Mako Vunipola","England","matches","4"
"Mike Brown","England","matches","4"
"Owen Farrell","England","matches","4"
"Richard Wigglesworth","England","matches","4"
"Tom Wood","England","matches","4"
"Tom Youngs","England","matches","4"
"Ben Youngs","England","matches","3"
"Brad Barritt","England","matches","3"
"Jonathan Joseph","England","matches","3"
"Jonny May","England","matches","3"
"Kieran Brookes","England","matches","3"
"Rob Webber","England","matches","3"
"Sam Burgess","England","matches","3"
"Ben Morgan","England","matches","2"
"Billy Vunipola","England","matches","2"
"Courtney Lawes","England","matches","2"
"George Kruis","England","matches","2"
"James Haskell","England","matches","2"
"Nick Easter","England","matches","2"
"Alex Goode","England","matches","1"
"Danny Care","England","matches","1"
"David Wilson","England","matches","1"
"Henry Slade","England","matches","1"
"Jack Nowell","England","matches","1"
"Jamie George","England","matches","1"
"Tom Youngs","England","lineouts_won","26.0"
"Jamie George","England","lineouts_won","9.0"
"Rob Webber","England","lineouts_won","4.0"
"George Ford","England","lineouts_won","1.0"
"Jack Nowell","England","lineouts_won","1.0"
"Tom Wood","England","carries_over_gain_line","15.0"
"Anthony Watson","England","carries_over_gain_line","14.0"
